subject,image_uid,stim_name,stim_index,sternberg_slot,in_screening,in_sternberg,z_max,z_mean,rate_mean,z_max_mtl,z_mean_mtl,n_units_pref,n_concept_pref,n_concept_pref_mtl,n_subjects_screening,n_subjects_sternberg,sternberg_rate,category,category_clip,category_p,p_cat_face_person,p_cat_animal,p_cat_landmark_place,p_cat_landscape_nature,p_cat_object,p_cat_vehicle,p_cat_food,p_cat_scene_with_people,p_cat_cartoon_art,attr_famous,attr_face_visible,attr_single_object,attr_indoor,attr_natural,attr_text_present,attr_colorful,attr_emotional,attr_child,attr_smiling,fine,fine_p,category_overridden,luminance,rms_contrast,michelson_contrast,colorfulness,saturation,hue_entropy,gray_entropy,edge_density,spectral_slope,high_freq_energy,edge_com_x,edge_com_y,aspect,sternberg_rate_loso,n_sternberg_other,clip_centroid_dist,clip_nn1_dist,clip_nn5_dist,clip_mean_dist,clip_cat_typicality,resnet50_centroid_dist,resnet50_nn1_dist,resnet50_nn5_dist,resnet50_mean_dist,resnet50_cat_typicality,dinov2_centroid_dist,dinov2_nn1_dist,dinov2_nn5_dist,dinov2_mean_dist,dinov2_cat_typicality,alexnet_fc7_centroid_dist,alexnet_fc7_nn1_dist,alexnet_fc7_nn5_dist,alexnet_fc7_mean_dist,alexnet_fc7_cat_typicality,clip_ws_nn1_dist,clip_ws_centroid_dist,resnet50_ws_nn1_dist,resnet50_ws_centroid_dist
13,img_0014,image_16,14.0,,True,False,1.1551007537828994,0.03312852202682955,1.7576860841423947,1.1551007537828994,0.027957877312421782,1.0,0.0,0.0,11,0,0.0,face_person,face_person,0.93325144,0.93325144,0.014249273,0.00694221,0.0006173172,0.014653105,0.0013795698,0.0012647527,0.01091378,0.016728597,0.42255536,0.9322625,0.93805087,0.6563968,0.2973157,0.24372645,0.013271464,0.4101415,0.10123782,0.03826416,politician,0.23962805,False,0.4880395531654358,0.226673811674118,0.8008658034185522,0.0,0.0,-0.0,5.122712082016498,0.0238416666666666,-2.7043625745320607,0.0283213406801223,0.5278163557904952,0.5083874709850765,1.3333333333333333,0.0,0,0.3830374985485524,0.33009277717862806,0.36459823918699097,0.5655645268048994,0.6399505056730086,0.5505768008908074,0.36792155849780706,0.423906324476664,0.8365335960985525,0.5192913276894014,0.6369104070512268,0.4024501378329962,0.487726092010894,0.9297445422311625,0.40633693575767,0.461317302198645,0.34822401367844724,0.391189027239117,0.8264591709195738,0.6298527944446868,0.33009277717862806,0.3463030066932469,0.36792155849780706,0.4975365341911401
13,img_0015,image_17,15.0,,True,False,1.3739522181351091,0.05792893681331141,1.9053398058252426,1.3739522181351091,0.16128469096853223,2.0,1.0,1.0,13,1,0.07692307692307693,face_person,face_person,0.8826027,0.8826027,0.041414965,0.0026966548,0.0029639788,0.01851768,0.0050134268,0.005067002,0.025282828,0.016440839,0.95882034,0.98460126,0.9485796,0.5526161,0.43129504,0.37468162,0.8069885,0.7477498,0.15472765,0.08937477,musician,0.32451788,False,0.4830287098884582,0.2863964736461639,0.9819681566247422,52.50926208496094,0.4036652743816376,2.322542905807495,5.077707189672037,0.0326666666666666,-3.4189724306776386,0.0301638469099998,0.40847394133086,0.4363770657823375,1.3333333333333333,0.08333333333333333,1,0.3139064689545774,0.29126617322799087,0.3269084741278928,0.5165571693479138,0.7464669792427698,0.3972894105578516,0.25672120835335965,0.3013499250518666,0.7797789344555187,0.758551571046197,0.49683274841304526,0.3814435288572088,0.42023191386330955,0.9015090732102937,0.5458806566776242,0.39775652233077863,0.27591893918532606,0.2901350896305515,0.8056365498665329,0.7610621604879984,0.3233721663854833,0.2917423581068498,0.3117065864008841,0.4140830497687411
13,img_0017,image_19,17.0,,True,False,1.7502956517982042,0.16679317225525606,2.3300970873786406,1.7502956517982042,0.2863001210882161,2.0,1.0,1.0,13,1,0.07692307692307693,scene_with_people,scene_with_people,0.48063296,0.30585754,0.03305454,0.017732147,0.025087263,0.07831539,0.012915663,0.030370185,0.48063296,0.016034272,0.85887843,0.3867702,0.63866276,0.5662945,0.6244873,0.6195486,0.11556827,0.19866012,0.064352624,0.14005458,couple,0.83387804,False,0.4755632877349853,0.3906786739826202,0.9830931478591828,29.40414810180664,0.2003196328878402,2.3348894119262695,5.1444145062015885,0.0956416666666666,-2.841428283046275,0.056315641850233,0.5260536279875629,0.504129242309792,1.3333333333333333,0.08333333333333333,1,0.2702005926554978,0.23853750187383527,0.30489670648034906,0.4855738393535569,0.7067657913045019,0.36792043226716,0.3801732109324808,0.4147587784688618,0.7689050692140968,0.5339261493466647,0.6480407943044401,0.4465145691804777,0.49221741332064795,0.9319880956110067,0.23625921525519344,0.5133445654927485,0.3514280919054231,0.4323017299573385,0.843503392061165,0.4765143027210158,0.3069582128905891,0.23969373772829006,0.43597705325431035,0.34462743011081987
13,img_0018,image_21,18.0,,True,False,2.148972587247952,0.16313205952810986,2.2390776699029127,2.148972587247952,0.2693202993233547,1.0,0.0,0.0,15,2,0.13333333333333333,face_person,object,0.8377268,0.117655315,0.0068126246,0.002034909,0.0033465868,0.8377268,0.0024103273,0.0028732966,0.020804545,0.006335511,0.21913639,0.9922691,0.9801471,0.12750676,0.07313807,0.9527001,0.21397805,0.3847067,0.05865764,0.10910919,phone or computer,0.31987843,True,0.2780926823616028,0.3088119924068451,0.9749514573172284,33.26030349731445,0.2926817238330841,3.2453103065490723,4.966165587777367,0.0475833333333333,-2.6082232154614933,0.0280282665044069,0.5552907271967268,0.4851601399801167,1.3333333333333333,0.14285714285714285,2,0.3093485102652176,0.23997647271748945,0.3007648469040662,0.5133260080000276,0.6933587601520488,0.5486323379964972,0.5195944901566971,0.5536353343043359,0.8358136586437868,0.43515927158432033,0.7035744856719384,0.6815463033870599,0.7073464936958509,0.9431820278730508,0.29076062580017625,0.5782788495175911,0.5371817163527384,0.5753528330420101,0.8647759754437264,0.4067463538564628,0.23997647271748956,0.27880029757348646,0.5365684583871175,0.5011411146554832
13,img_0019,image_22,19.0,,True,False,0.8299005149839621,0.016504389337817355,1.664644012944984,0.8299005149839621,0.01599897217057829,1.0,0.0,0.0,16,1,0.0625,face_person,face_person,0.32207632,0.32207632,0.08916143,0.011939785,0.0047321836,0.25065538,0.054114945,0.011024271,0.19063254,0.06566319,0.53181016,0.62805593,0.9931931,0.7622285,0.20784897,0.5467755,0.04369712,0.80564594,0.48268625,0.45278782,scientist,0.97266483,False,0.3742955029010772,0.2358995974063873,0.9920948512006372,0.0,0.0,-0.0,5.710700222940327,0.0558416666666666,-2.8401301588582784,0.0661084204912185,0.5260432753683585,0.4690475426181844,1.3333333333333333,0.06666666666666667,1,0.3263075559204299,0.3243573926610792,0.3331546590938235,0.5253483663742006,0.658648569966181,0.604602554770185,0.4624751279441319,0.5347323647754709,0.8565366333658307,0.36588586381555877,0.7510849205633395,0.6695493693777206,0.703934559185947,0.9527587114469045,0.22598953007940972,0.7253228549608668,0.5725017488186792,0.6668690801001135,0.9129478451066182,0.16828625051825333,0.38313457909245985,0.3307244172842302,0.5572463691662859,0.6135132355262807
13,img_0020,image_23,20.0,0.0,True,True,2.06339403288852,0.13828543732700002,2.186488673139159,2.06339403288852,0.26642532237662275,1.0,1.0,1.0,13,4,0.3076923076923077,face_person,face_person,0.83557755,0.83557755,0.017069448,0.0043105176,0.0018709284,0.11032647,0.0032413797,0.004324517,0.018924525,0.0043545794,0.18954101,0.98812675,0.99150014,0.15984525,0.12856358,0.8818047,0.35226226,0.508372,0.2466765,0.44278896,scientist,0.48572728,False,0.3855177164077759,0.1686268597841262,0.7377854423669531,93.56800079345705,0.4946645498275757,1.8157087564468384,5.163232026362483,0.0126416666666666,-2.774234963383234,0.0368664227426052,0.5000724784465816,0.5482703506497036,1.3333333333333333,0.25,3,0.2917461177053262,0.315655596869278,0.33077258758045236,0.5008475775564577,0.7333239370439572,0.4127367894022569,0.3424427434729972,0.35468640886099595,0.7854983270140439,0.6895923138301042,0.604777311408204,0.3608134915178024,0.449002052931616,0.9232674706167897,0.4608732416005159,0.4250539194927605,0.39315669411124776,0.4191770215414975,0.8145792242330203,0.6657165783425188,0.3328973545327787,0.26909615991736235,0.3651525361927931,0.3556452347133815
13,img_0021,image_24,21.0,,True,False,1.1356761460412486,0.0038561497773691327,1.6868932038834952,0.6956463990857845,0.024943163685529325,0.0,0.0,0.0,13,2,0.15384615384615385,face_person,face_person,0.8605451,0.8605451,0.06440917,0.0075342567,0.001758411,0.007792941,0.002083331,0.0029541287,0.037125677,0.015796974,0.88929474,0.94761336,0.62931424,0.8750671,0.5370376,0.5825991,0.9102001,0.37810647,0.027952947,0.09510739,athlete,0.83623004,False,0.2468967735767364,0.2350320070981979,0.9903200279396644,80.29191589355469,0.518007755279541,2.800865888595581,5.2437832298050315,0.09385,-1.7899110744434656,0.1371916681528091,0.4978048308889869,0.6133419640134233,1.3333333333333333,0.16666666666666666,2,0.34370688540420546,0.2639849892491155,0.31233877200814836,0.5376828443145897,0.7025095800461434,0.6434754319119398,0.2156678112028957,0.36418712033954437,0.8709293174899414,0.39893905074009717,0.800578514321801,0.17881034649321437,0.4131617277333315,0.9627351405711816,0.2135491817686415,0.6352686889796804,0.3723651685322691,0.44265614544182813,0.8834459450926145,0.3220052445612296,0.2639849892491155,0.2936889141842062,0.2156678112028957,0.5470679317030421
13,img_0022,image_25,22.0,,True,False,0.950872826215908,0.0817487950314924,1.9174757281553398,0.950872826215908,0.11291058737925504,2.0,0.0,0.0,13,2,0.15384615384615385,face_person,face_person,0.8474554,0.8474554,0.04774746,0.0049051107,0.0041429526,0.046068378,0.0050932076,0.00935545,0.018607484,0.016624568,0.7209362,0.9504919,0.8365762,0.43184063,0.18912295,0.7717195,0.7204697,0.38946304,0.053367082,0.4754407,athlete,0.77662086,False,0.2584624290466308,0.1609820127487182,0.99999998695072,72.67211151123047,0.4928794205188751,2.7159018516540527,5.038690507771241,0.0189,-2.7228823233974753,0.0387329831719398,0.4990339247792299,0.4977514528684919,1.3333333333333333,0.16666666666666666,2,0.2861822450517255,0.35088615607644846,0.3594264535910417,0.49690331840710605,0.7347260992486842,0.5071847358585273,0.5291505477995129,0.5555072371878927,0.8204676824995911,0.43793102925128286,0.750970458123756,0.6631591869554349,0.7130841060819593,0.9527356392403988,0.2340338126657892,0.5266305830170817,0.46528612718805673,0.501301200140927,0.8478559143050448,0.49218243446568066,0.3622296413864651,0.24598795529918038,0.5669267088796346,0.5105593832972254
13,img_0023,image_26,23.0,,True,False,2.362918973146531,0.29081843827018,2.6233818770226534,2.362918973146531,0.40294401717468187,5.0,2.0,2.0,13,2,0.15384615384615385,face_person,face_person,0.9395928,0.9395928,0.015984396,0.00084590196,0.002267822,0.01816185,0.0012694375,0.0078600515,0.0059278635,0.008089936,0.8336177,0.99621636,0.9490557,0.37502757,0.82760406,0.7744968,0.22364683,0.0756896,0.06072361,0.9193889,tv host,0.6638204,False,0.3192873299121856,0.3007694780826568,0.9999999876930538,59.567420959472656,0.4791195392608642,2.136500358581543,5.120099183835263,0.044575,-2.846898817497637,0.0397759489715099,0.5108824429689774,0.4788618704868241,1.3333333333333333,0.16666666666666666,2,0.3778142234029829,0.22301402601052267,0.31001729257917876,0.5618617190547683,0.6784004961699316,0.5155865897027243,0.28092239221324267,0.33346390716033725,0.8235784691798644,0.6208456624072298,0.5397001099394354,0.3988085923867414,0.4689195511682581,0.9101498519765291,0.5008044928148763,0.4765148921133239,0.31236162984351723,0.38062397091027267,0.8314379275737674,0.6354566314119796,0.22301402601052267,0.3558843815235051,0.28092239221324267,0.5271637232363616
13,img_0024,image_27,24.0,,True,False,1.2647005508267677,0.026621286743063858,1.7152103559870548,1.2647005508267677,0.03348538869108188,1.0,0.0,0.0,14,0,0.0,vehicle,vehicle,0.98192596,0.0014558448,0.0076135024,0.0012103035,0.0005562797,0.005281843,0.98192596,0.00038070744,0.00028433293,0.0012913751,0.79076517,0.46354952,0.89270824,0.82854277,0.3592495,0.65431124,0.487184,0.1572283,0.13051295,0.7274282,car,0.82270986,False,0.4846964478492737,0.2436703145503997,0.9479942596137304,48.97852325439453,0.360815942287445,1.9138972759246824,5.769126444760387,0.05485,-2.323257468863939,0.0596824996173381,0.5119181436876454,0.507586137012344,1.3333333333333333,0.0,0,0.362293980707478,0.19562725205269715,0.2639888598297112,0.5508593358114545,0.7495486820508036,0.6822825562790399,0.23065678477218876,0.32831765058354534,0.8852976566469317,0.6861959185916777,0.9506476624732879,0.3366360757927588,0.5365108762688886,0.9929845952295029,0.4056760951809713,0.8085786478245138,0.43487478322046125,0.5192719440144935,0.9402225863680389,0.5341491937694709,0.31085671060152187,0.3399763551835139,0.453520349015075,0.6760638818260607
13,img_0026,image_29,26.0,,True,False,1.3736221293668718,-0.027948350982136196,1.531148867313916,1.3736221293668718,-0.06197534709352323,2.0,0.0,0.0,15,2,0.13333333333333333,object,object,0.97070944,0.014345265,0.0041400264,0.0010490231,0.00039606311,0.97070944,0.0037435207,0.0034653023,0.00029798268,0.0018533397,0.44052282,0.7384094,0.9868951,0.24755655,0.1392836,0.8825351,0.14410484,0.026779408,0.06463007,0.57731247,phone or computer,0.6623902,False,0.8300039172172546,0.1942988485097885,0.7948746810130783,2.402906894683838,0.0091729098930954,3.621737957000733,4.261165434151023,0.0234916666666666,-3.098920706512741,0.0214071832597255,0.4523173925292506,0.5029369955752637,1.3333333333333333,0.14285714285714285,2,0.24923349474647927,0.1629087128251132,0.24192551628155679,0.47071015125144244,0.8060987357985231,0.8513865415563506,0.2835673277326458,0.5878149338215669,0.9479084131224367,0.3446191673315211,0.945110436615755,0.8291993105056356,0.8533465762410701,0.9918684560058617,0.11361837411771998,0.7982970640538998,0.507816545978923,0.6228277446614533,0.936854321801027,0.4673665481548824,0.1629087128251132,0.25124446103226306,0.2835673277326458,0.8203017066428284
13,img_0030,image_34,30.0,,True,False,1.800641398641763,0.019604670553729463,1.7010517799352751,1.800641398641763,0.013563293772278932,1.0,0.0,0.0,13,2,0.15384615384615385,landmark_place,landmark_place,0.74941343,0.046952825,0.004410286,0.74941343,0.008439077,0.09955377,0.026281243,0.009391639,0.04852798,0.007029721,0.42451215,0.79348654,0.92325944,0.114910185,0.040217318,0.9737761,0.23408572,0.12156491,0.08627098,0.18082656,politician,0.5768707,False,0.6450737714767456,0.2164682447910308,0.9612060157482958,46.334007263183594,0.2228920310735702,1.8344953060150144,5.4746856466389655,0.0373416666666666,-1.8260724094245349,0.0798975899815559,0.5112308161158248,0.6748462549913351,1.3333333333333333,0.16666666666666666,2,0.2673479753461807,0.2880517745461001,0.2946461455086613,0.48355160365148847,0.7713543994416044,0.7012128241017167,0.28264843400577766,0.4360776300142125,0.8923065889717261,0.5528164994722644,0.9118286934584088,0.5154439203366797,0.6729791813033372,0.985159851385998,0.24710469283386888,0.7698882589655207,0.45889072541092657,0.5915859622406965,0.9275475482819677,0.4350755530419396,0.28805177454609965,0.2589295059186869,0.6745592295322789,0.7147515072230779
13,img_0032,image_36,32.0,,True,False,1.6361200478511326,0.05625836911207884,1.7860032362459548,1.6361200478511326,0.13075427226701347,2.0,0.0,0.0,10,1,0.1,landmark_place,landmark_place,0.8759631,0.004715638,0.0028635308,0.8759631,0.059566047,0.008318728,0.008461098,0.0053114793,0.03075604,0.0040443228,0.7284541,0.26753074,0.519249,0.32151657,0.04553676,0.81335306,0.95802206,0.38561547,0.03500528,0.61172456,casino or theme park,0.84930736,False,0.2355023324489593,0.2271454334259033,0.9905899279673762,62.7260627746582,0.5871736407279968,3.0464396476745605,5.064401906012151,0.0698333333333333,-2.3575613497252266,0.0994205102324485,0.4942293452314815,0.5652828225175694,1.3333333333333333,0.1111111111111111,1,0.2589107251538747,0.09957426748223397,0.20481995652907123,0.4775703917621693,0.8396916001320925,0.648773492060783,0.45449057497855216,0.5439428973734115,0.8728909244457318,0.5270408136046087,0.8151227690753884,0.32624943920979654,0.6025813427022916,0.9656668275976422,0.42853815650468263,0.7602713319065231,0.5754574833412861,0.6107418470517991,0.92439702639944,0.39750653653277546,0.2620806611994335,0.26041587464551874,0.6032795963868829,0.684765095097115
13,img_0035,image_39,35.0,,True,False,1.0162310755894977,0.019569912939808864,1.7637540453074432,0.9489496277536568,0.017391754588855654,0.0,0.0,0.0,12,1,0.08333333333333333,landmark_place,landmark_place,0.94005185,0.006008366,0.0026254065,0.94005185,0.014131659,0.017052148,0.0028971608,0.0004161308,0.006209553,0.010607789,0.3782289,0.15543568,0.5348726,0.052241717,0.06909789,0.73390424,0.53354794,0.30209902,0.027438924,0.42133367,famous monument,0.8567244,False,0.5892778635025024,0.1890766322612762,0.81244200282126,71.02901458740234,0.3224373757839203,1.9300005435943604,5.479607996982018,0.0736083333333333,-2.089455767915185,0.1401409953832626,0.5258786452652848,0.6433303330600221,1.3333333333333333,0.09090909090909091,1,0.21077737706376276,0.1365378605251083,0.18013524421850674,0.44344840328162727,0.8641552896942603,0.6196021271384676,0.4333995790882873,0.46834609642922037,0.8620902255608767,0.5508935194771685,0.8055360097764797,0.4535557520191542,0.5529775707899314,0.9637344234739122,0.3977518835383183,0.7530507442246008,0.6067637774740344,0.633611288751591,0.9220315494277367,0.4490258122517644,0.1365378605251083,0.21406743556469476,0.44601453933171953,0.6063077651296973
13,img_0051,image_28,25.0,,True,False,1.9758892950467013,-0.00015810999007830588,1.6181229773462782,1.9758892950467013,-0.024860379113138993,3.0,1.0,1.0,15,0,0.0,animal,animal,0.8535877,0.08514229,0.8535877,0.0010500151,0.0007622249,0.040461507,0.0015801757,0.013735439,0.0012319807,0.0024487502,0.42991734,0.781108,0.92408365,0.36512235,0.77923816,0.45261154,0.36689228,0.40887544,0.03282938,0.28957608,cat,0.5716179,False,0.2463756501674652,0.232344776391983,0.9911880179650776,22.44452667236328,0.3306566774845123,2.276211738586426,5.291354723916886,0.0327083333333333,-2.6656454894971437,0.0264554433524608,0.5498707689895356,0.5186903061346868,1.3333333333333333,0.0,0,0.25135465585656613,0.010937814673788182,0.22164115832998688,0.47221385373289587,0.7932809868596551,0.6885602191856592,0.03476421339789737,0.6281438871672224,0.8876219615581207,0.31731789978664005,0.8198519490594081,0.010305398826540912,0.6609518823116032,0.9666200889259018,0.13696030973302717,0.8053175527742882,0.022298843541346813,0.584118152092506,0.9391542460079939,0.2947319050271846,0.2655401266580303,0.286198366363802,0.7926488644406174,0.7054087112735701
13,img_0054,image_61,54.0,,True,False,2.06339403288852,0.16682746502717594,2.3038025889967635,2.06339403288852,0.29843644196452096,3.0,3.0,3.0,12,2,0.16666666666666666,face_person,face_person,0.8152914,0.8152914,0.013789165,0.00069759134,0.0010765668,0.015537767,0.0012427255,0.0043194084,0.14667639,0.0013690256,0.45598438,0.9689798,0.95311886,0.4587602,0.7416203,0.19087361,0.44251698,0.3179352,0.05884729,0.94730985,actor,0.33094466,False,0.1986391693353653,0.1736434698104858,0.9686057964217316,22.241086959838867,0.2705137729644775,2.8042898178100586,4.650610776183685,0.0122583333333333,-2.914297780330268,0.0217788126319646,0.4089076085827018,0.4757123957244352,1.3333333333333333,0.18181818181818182,2,0.2782217694345981,0.19958720323306556,0.26920792956146206,0.4912600945698875,0.7872784514317234,0.41342897691833014,0.3117065864008841,0.34346451712937454,0.785754609466129,0.7084654798119343,0.561232009035499,0.3091240062013586,0.37853381863520097,0.9144900392397796,0.4729581730832787,0.43331735172705566,0.28616236709441467,0.3428301089910864,0.8172863388777729,0.68384669525651,0.19958720323306556,0.2599843986435256,0.3117065864008841,0.42679158873406464
13,img_0056,image_63,56.0,4.0,True,True,2.185856383929113,0.11506229360680024,2.099514563106796,2.185856383929113,0.19220590791808587,4.0,2.0,2.0,12,3,0.25,scene_with_people,face_person,0.49388167,0.49388167,0.08574523,0.008455973,0.0014837941,0.023260124,0.0032267056,0.0037814346,0.3343377,0.045827355,0.70835644,0.7585662,0.93397325,0.89712405,0.3896268,0.08865556,0.11361492,0.8931859,0.08045605,0.046596162,fictional movie character,0.6119821,True,0.5065575242042542,0.2797811627388,0.8919169164330695,30.285554885864254,0.2353847026824951,3.2829535007476807,5.790730651803985,0.042175,-2.913644535075064,0.0249608214944601,0.4741392643126714,0.5470882654191501,1.3333333333333333,0.18181818181818182,2,0.2528060992405564,0.16295174669576107,0.22747966189238783,0.4732427897282885,0.7538019227224136,0.4569396034624973,0.5164300419984178,0.5393781848949886,0.8018644204690218,0.547101109978464,0.7418761479963727,0.6569994287233207,0.7260696230680108,0.9509024981502044,0.32131568428171153,0.5417510981242463,0.5931322188115004,0.610935900952909,0.8528094211194325,0.3952595309507473,0.32043406023229415,0.25017122511204426,0.5377474709422146,0.4421011170217479
13,img_0058,image_65,58.0,,True,False,2.580362916696751,0.1973294296820104,2.328074433656958,2.580362916696751,0.2827505133466445,1.0,1.0,1.0,11,1,0.09090909090909091,face_person,face_person,0.94889647,0.94889647,0.008216345,0.00065974955,0.00025052068,0.0078071267,0.0022825978,0.0027197772,0.025442723,0.0037247622,0.91412383,0.99380624,0.9633097,0.27816448,0.67411673,0.15831943,0.725436,0.40037104,0.046200708,0.16305774,actor,0.31775862,False,0.7028317451477051,0.2690711319446563,0.8682202262920241,32.16314697265625,0.1598566621541977,1.9181748628616333,4.956822164700008,0.0253083333333333,-2.962131005936936,0.015643835067749,0.488534321310647,0.5234145864782149,1.3333333333333333,0.1,1,0.3173247182873875,0.2222008076885531,0.2517631686251907,0.5189803846235147,0.7642007724966076,0.4334374516285001,0.26660808655102075,0.28929251778421167,0.7931627479288056,0.656203458301631,0.5993429215648098,0.2747320030496787,0.3392225998275725,0.9221720600598011,0.43974829612627553,0.3957399610623624,0.246035725763459,0.2722988281441229,0.80497592091878,0.7404302958514011,0.2222008076885531,0.294028314243335,0.348542863308418,0.45382801250016125
13,img_0059,image_66,59.0,,True,False,1.0364513805753397,0.08111046230464793,1.9963592233009708,1.0364513805753397,0.13626169207162422,0.0,0.0,0.0,11,2,0.18181818181818182,face_person,face_person,0.8309328,0.8309328,0.023338579,0.007609224,0.002419538,0.034078438,0.0060874536,0.0020104256,0.086432464,0.007091142,0.2827985,0.93953395,0.9725848,0.48648685,0.10338667,0.88020927,0.62989336,0.6001019,0.11928524,0.40688634,politician,0.7885161,False,0.5090633630752563,0.2436834871768951,0.8118171647732613,75.7066650390625,0.3758043944835663,1.7035270929336548,5.7616625026987665,0.0261166666666666,-3.1405126665380036,0.0234764739871025,0.4942433436241538,0.5181606158847104,1.3333333333333333,0.2,2,0.28629892686346414,0.0947075295596781,0.20504819530372265,0.49698603476892184,0.7396626183039889,0.4587415951158599,0.33077045025765495,0.34078921947097174,0.8025316079418339,0.6308876434858415,0.6182609480993372,0.3388431143932269,0.4224931033382765,0.9259853687440316,0.43376903010781204,0.5523981240430997,0.4234603653031055,0.5399677195650106,0.85629740516417,0.47116787078402694,0.0947075295596781,0.23494905618481687,0.33077045025765495,0.3858503855894848
13,img_0060,image_67,60.0,,True,False,1.3787655980130666,0.12837096574714155,2.063106796116505,1.3787655980130666,0.18766164553586256,1.0,0.0,0.0,14,1,0.07142857142857142,face_person,face_person,0.871656,0.871656,0.021116847,0.008942733,0.0014969881,0.065664746,0.0041910787,0.01608564,0.0074700085,0.0033758837,0.47638693,0.99489284,0.95590335,0.5818369,0.15152809,0.80090195,0.33272994,0.50251436,0.07378407,0.9753298,athlete,0.94271743,False,0.4251401424407959,0.1804040372371673,0.947506878656128,57.131385803222656,0.3536482453346252,2.9221582412719727,5.540006380711501,0.036375,-2.6972603959596415,0.0759172514081001,0.480670706329936,0.578805354387486,1.3333333333333333,0.07692307692307693,1,0.3434801573883851,0.3332988319823762,0.39115765553130055,0.537522115608796,0.6947123318234197,0.42142861669437004,0.4092658955513985,0.4406119497724309,0.7887164763735708,0.6056014481136293,0.5944551974293418,0.5477873435333286,0.61042091713798,0.921186840969539,0.4172026533467379,0.5020083349705518,0.42595215806185793,0.47040254582653673,0.8397896234002967,0.5552381381839295,0.378076979662061,0.32263066880759894,0.4092658955513985,0.41930117587619997
13,img_0061,image_68,61.0,,True,False,0.9489496277536568,0.046076049070642035,1.8345469255663431,0.9489496277536568,0.08265684742615988,0.0,0.0,0.0,12,0,0.0,face_person,face_person,0.71367216,0.71367216,0.09107009,0.005745908,0.0020463492,0.013357268,0.0057739005,0.008154689,0.025102263,0.13507742,0.9031462,0.8298809,0.8412007,0.6858344,0.2774351,0.93466467,0.7787137,0.15210775,0.028263593,0.14049233,athlete,0.9132594,False,0.3340237736701965,0.3065968751907348,0.992092976292794,60.91255187988281,0.4231052994728088,3.0364274978637695,5.576933372664291,0.0572166666666666,-2.872533004850507,0.0396010838449001,0.4735789816747005,0.5393963668683605,1.3333333333333333,0.0,0,0.37191688862171435,0.22268864140926947,0.3055049019305632,0.5576810668155844,0.6727702245700666,0.574079837872382,0.2925751848644629,0.43456873410880614,0.8452355963646906,0.4165100760822834,0.8815289716866666,0.3750207581885513,0.5355165495182631,0.979052333144015,0.1356828761736189,0.5721819022126995,0.45955726671546504,0.516505870928792,0.8627786049965098,0.3961264071767647,0.22268864140926925,0.3172553622867138,0.2925751848644629,0.5174102385851149
13,img_0062,image_69,62.0,,True,False,1.678290538271077,0.13862395474758726,2.192556634304207,1.678290538271077,0.21675946509291377,2.0,0.0,0.0,9,0,0.0,face_person,face_person,0.90256286,0.90256286,0.017491229,0.0019318964,0.0021269757,0.008545495,0.0078656655,0.0035583742,0.051123373,0.00479411,0.90772605,0.99018174,0.9137907,0.1239228,0.5586694,0.49907348,0.6611251,0.22587685,0.076931566,0.08188151,actor,0.3220314,False,0.4884806275367737,0.281374841928482,0.9990741388949748,49.20338821411133,0.3606517612934112,2.479809284210205,5.671671531911322,0.0208833333333333,-3.0535907546686425,0.0245970021933317,0.473904232953186,0.4873514988717808,1.3333333333333333,0.0,0,0.4229538764721741,0.3296864184914554,0.36530822275633196,0.5938614610872373,0.6470082946141475,0.4824449503431216,0.2508994353417735,0.3564483030878377,0.811307776045458,0.6042326108610728,0.5079879723348409,0.4148669453482563,0.4608023246103762,0.9037576329201491,0.5268272884489045,0.4810258333962718,0.294373580193683,0.3576113756468807,0.8329157197141818,0.612227556147807,0.3766411698383061,0.377223572032128,0.30414414711791626,0.4098245468794328
13,img_0234,image_14,12.0,,True,False,1.4297580019949805,0.17871592779363626,2.2572815533980584,1.4297580019949805,0.30582648300904636,0.0,0.0,0.0,8,1,0.125,face_person,face_person,0.8203537,0.8203537,0.03507361,0.014901522,0.0036736904,0.06699641,0.017901858,0.0051820185,0.03037899,0.005538274,0.37799078,0.99484575,0.88361865,0.633958,0.2294782,0.8927077,0.2630311,0.32354912,0.06975902,0.027137537,politician,0.9478767,False,0.247515395283699,0.2018789649009704,0.9717635193796932,36.2920036315918,0.3813082873821258,2.7351582050323486,5.299738582729644,0.0138583333333333,-3.5806992572595235,0.0207526832818985,0.5425301054686574,0.5607630065752475,1.3333333333333333,0.14285714285714285,1,0.3913694921095444,0.2147958310824548,0.2643409588655158,0.5714711217040505,0.6517415858997303,0.44290913430539947,0.18220658906554021,0.22547478910970384,0.7966696387718809,0.6836190887024379,0.5232047761314276,0.30134940234809005,0.3544761347687544,0.9068248857309987,0.5413566178225316,0.3801700348244774,0.22738596799527966,0.23718383262878223,0.7998751862432576,0.7785799345492941,0.2147958310824548,0.3390836615854911,0.18220658906554021,0.35183140695868587
