image_uid,n_subjects_screening,n_subjects_sternberg,first_path,sternberg_rate,category,category_clip,category_p,p_cat_face_person,p_cat_animal,p_cat_landmark_place,p_cat_landscape_nature,p_cat_object,p_cat_vehicle,p_cat_food,p_cat_scene_with_people,p_cat_cartoon_art,attr_famous,attr_face_visible,attr_single_object,attr_indoor,attr_natural,attr_text_present,attr_colorful,attr_emotional,attr_child,attr_smiling,fine,fine_p,category_overridden,luminance,rms_contrast,michelson_contrast,colorfulness,saturation,hue_entropy,gray_entropy,edge_density,spectral_slope,high_freq_energy,edge_com_x,edge_com_y,aspect,clip_centroid_dist,clip_nn1_dist,clip_nn5_dist,clip_mean_dist,clip_cat_typicality,resnet50_centroid_dist,resnet50_nn1_dist,resnet50_nn5_dist,resnet50_mean_dist,resnet50_cat_typicality,dinov2_centroid_dist,dinov2_nn1_dist,dinov2_nn5_dist,dinov2_mean_dist,dinov2_cat_typicality,alexnet_fc7_centroid_dist,alexnet_fc7_nn1_dist,alexnet_fc7_nn5_dist,alexnet_fc7_mean_dist,alexnet_fc7_cat_typicality
img_0303,1,0,images/sub-18/ses-1/image_35.png,0.0,object,object,0.7546709,0.0481566,0.040796146,0.0126452185,0.0050375243,0.7546709,0.06831456,0.03581795,0.022864407,0.0116967885,0.7175256,0.31861556,0.9230012,0.10064185,0.5043973,0.9652857,0.4832116,0.6755444,0.12164274,0.19252066,athlete,0.89458716,False,0.6698926687240601,0.25666144490242,0.763470516569753,26.270553588867188,0.1144049167633056,2.916677474975586,5.31150031302835,0.0359916666666666,-2.946216112217343,0.0280137378722429,0.5383496646867669,0.456503439698354,1.3333333333333333,0.2866291545665409,0.28777065893790554,0.35508875683522206,0.4972201349578231,0.6773730122348508,0.7315035810556436,0.7176228035937007,0.7772006306716178,0.9035217427955166,0.2574518156491398,0.9267857212948863,0.7266962430038999,0.8001361139790971,0.988174741128066,0.03206456325498408,0.7784132359994393,0.6720967821100925,0.7372107986635665,0.9303403454539372,0.281822154180569
img_0304,1,0,images/sub-18/ses-1/image_38.png,0.0,landscape_nature,scene_with_people,0.3288977,0.12651171,0.039738122,0.07629497,0.25606912,0.059148,0.041580506,0.04884862,0.3288977,0.02291127,0.26024953,0.108999126,0.8235206,0.065456614,0.5356578,0.6762776,0.4618695,0.85962576,0.029794643,0.121137835,forest or field,0.24903078,True,0.1418195217847824,0.1583310961723327,0.951854451061921,75.66817474365234,0.8057739734649658,1.9633550643920896,4.362416905090312,0.0318833333333333,-2.173823458420721,0.0971517711877822,0.4414328748186978,0.6215428197777292,1.3333333333333333,0.2794835749971033,0.34053508372447483,0.3482219948416526,0.492154595297073,0.7444391769779432,0.7676361063463,0.6050917323931988,0.637491538956714,0.9168998115507175,0.4228581839335582,0.9278732603044453,0.7500935253898905,0.795993148991687,0.9883939564855464,0.1372314418410298,0.7928888618770666,0.5230921926046617,0.6186435988760527,0.9350825854450457,0.35896832079022
img_0305,1,0,images/sub-18/ses-1/image_42.png,0.0,face_person,face_person,0.96415085,0.96415085,0.008340552,0.0006746617,0.0011486742,0.00957103,0.0014113473,0.0023044767,0.009891058,0.0025073325,0.7349771,0.99708265,0.98972625,0.10196887,0.7682089,0.22418015,0.7256885,0.229099,0.058366273,0.95084506,tv host,0.22949155,False,0.4782112240791321,0.2425680756568908,0.8920576004552799,44.24088287353515,0.2934444546699524,2.417431592941284,5.710295921534673,0.0187833333333333,-3.0382189043134393,0.0192737616598606,0.4870774194633828,0.5604340043964217,1.3333333333333333,0.3422791987981879,0.24496510163181784,0.2770103292182847,0.5366707496264504,0.7405647538283178,0.37595648838197304,0.1265752304119856,0.24810216503478727,0.7718804192722462,0.7589045303106718,0.5088580831058467,0.40367377267534765,0.4830728987827227,0.9039330212437285,0.5239800581930767,0.38403886602602855,0.23827017435828035,0.2720505660034886,0.801142622014114,0.7739822601509663
img_0306,1,0,images/sub-18/ses-1/image_48.png,0.0,face_person,face_person,0.9465537,0.9465537,0.0074290386,0.0005431643,0.0013262038,0.018678276,0.0016742737,0.0032295007,0.017681167,0.0028846648,0.6659077,0.99518675,0.9953375,0.16270742,0.5781268,0.5817533,0.5488265,0.25428104,0.11914185,0.2950224,actor,0.75178313,False,0.3803655505180359,0.3149718642234802,0.999999988084335,49.1650505065918,0.2882550656795501,2.4114925861358643,4.9567218406866385,0.0112666666666666,-3.0773788204943533,0.0092224590480327,0.5124461792090791,0.5339274097107323,1.3333333333333333,0.36809632258748326,0.27121465010314083,0.2966903380515936,0.5549726470737223,0.7297524234636058,0.4008580490729098,0.18328108024585876,0.1907671479284518,0.7811002229907891,0.7693077673737587,0.4789776751665752,0.3809636258748976,0.39716078365999263,0.8979100241369631,0.5913460979522775,0.42108701799854487,0.2692831574840375,0.27453981658447024,0.8132796604652296,0.7467209692450757
img_0307,1,0,images/sub-18/ses-1/image_49.png,0.0,scene_with_people,scene_with_people,0.8566639,0.034244075,0.016948296,0.004727713,0.0022997346,0.0032651671,0.009118834,0.0040566972,0.8566639,0.06867563,0.897166,0.31540105,0.51269066,0.30726177,0.51265305,0.009217413,0.7518955,0.20032199,0.22915898,0.23726995,fictional movie character,0.43965474,False,0.4785188138484955,0.2269332855939865,0.9033658405364954,40.45462417602539,0.3708107769489288,1.6804404258728027,5.629531461311545,0.0350666666666666,-2.9792662346341117,0.0264887046068906,0.5393653973351672,0.5299728484402855,1.3333333333333333,0.30482994084723813,0.23044737931903603,0.2695605426617684,0.51012276991777,0.7107141929273578,0.49780354088720014,0.5219293631181064,0.561739997052061,0.8169942947326748,0.49191395263135235,0.805493496339128,0.6337920971098961,0.7142586953658697,0.9637258540356807,0.20089788771547495,0.7294139526260566,0.7355867669354345,0.754248703468417,0.9142880957541136,0.3510799818992195
img_0308,1,0,images/sub-18/ses-1/image_51.png,0.0,vehicle,vehicle,0.929188,0.00043996604,0.00068847433,0.00022988627,0.0001421826,0.06756856,0.929188,0.0004142735,0.0008255722,0.00050310907,0.20158717,0.76070064,0.67766035,0.37968424,0.046541285,0.9947472,0.34823135,0.18403888,0.06282658,0.53715235,truck or off-road vehicle,0.8623429,False,0.4000181555747986,0.2757195830345154,0.9982088537111984,21.67200088500977,0.2018365859985351,3.6536171436309814,5.878156212874254,0.1263583333333333,-2.33556162818997,0.0911543220281601,0.5684231938177331,0.5062451904905636,1.3333333333333333,0.30030577259933666,0.18512244917878018,0.25894613917761566,0.5069155627949673,0.7907033449007009,0.6987675364369573,0.4271911509403895,0.5471268502124028,0.8914012211281493,0.38130250264383264,0.9160449104130588,0.7073960296480888,0.7955451262489232,0.9860097147001456,0.15737603071365988,0.7766427274701366,0.618661762596631,0.7080497884578444,0.9297603238076724,0.24453757716072658
img_0309,1,1,images/sub-18/ses-1/image_52.png,1.0,cartoon_art,scene_with_people,0.4151484,0.027855942,0.015073974,0.08980251,0.005778795,0.04141453,0.087921575,0.0029888868,0.4151484,0.31401542,0.642849,0.8310432,0.042033315,0.2391237,0.05175759,0.81407213,0.94760895,0.5107115,0.026723787,0.041194,fictional movie character,0.32648313,True,0.3447390496730804,0.3129970729351043,0.993032280526538,27.866859436035156,0.2743699550628662,4.161326885223389,5.5365100355117685,0.079525,-2.1814046221675687,0.0772259011864662,0.4723820599805282,0.4966482625878749,1.3333333333333333,0.2992915705967081,0.257339944111574,0.2921178661207325,0.5061965895586606,0.7523335068359054,0.5658114481611372,0.4602010880301701,0.49390137120457867,0.8421742247843205,0.4906185596803204,0.7779583241439558,0.34194262274932397,0.5843708454305966,0.9581755863551703,0.36256295066131045,0.7732533245454343,0.5789010164587098,0.6274225932718807,0.9286499495667669,0.24640219165216298
img_0310,1,0,images/sub-18/ses-1/image_53.png,0.0,scene_with_people,scene_with_people,0.88402176,0.025352862,0.0068190894,0.003568961,7.594986e-05,0.029536095,0.037047338,0.008076367,0.88402176,0.0055015143,0.06946095,0.6455914,0.71852887,0.9593944,0.017486963,0.9894776,0.9597473,0.8084066,0.16718918,0.33908257,couple,0.22302479,False,0.3552248477935791,0.2255388796329498,0.9999999891579872,62.92792510986328,0.4243127703666687,2.517218589782715,5.570568511642158,0.0644333333333333,-2.4237429451029473,0.0804675593972206,0.453169929158768,0.4716843653207003,1.3333333333333333,0.34240538055547987,0.2990497758064299,0.3715756408714114,0.5367602005505939,0.6552756183478707,0.6041298061109343,0.5361421104350766,0.5505087832287565,0.8563615981581746,0.45246029940277277,0.8150255332372555,0.5946811097480307,0.6842093416000088,0.9656472277590813,0.23589388509884562,0.7998608349116179,0.7076406141118963,0.7406550340547071,0.937366615829699,0.1741242085762843
img_0311,1,0,images/sub-18/ses-1/image_56.png,0.0,cartoon_art,cartoon_art,0.33769062,0.20786627,0.04963761,0.007846175,0.003711491,0.17814504,0.039933886,0.011027061,0.16414182,0.33769062,0.07250127,0.1042208,0.87498033,0.72893,0.05171931,0.9189374,0.043898005,0.6207694,0.13082926,0.21023029,musician,0.13419162,False,0.1757911294698715,0.1490315794944763,0.9096580947773322,8.469644546508789,0.2140436619520187,2.277794122695923,4.596002625262388,0.0360166666666666,-2.302446877517004,0.0917793288826942,0.4895862038998523,0.4582094844039656,1.3333333333333333,0.22368152721901713,0.2903892967478646,0.29981664845961553,0.45259622449955766,0.7697649878471264,0.6247918883600985,0.4985892921866032,0.5362897124475737,0.864011734835071,0.4064224870843276,0.812864780999935,0.49951126818546365,0.5890319148905141,0.9652116846935289,0.28958139072786915,0.7327231879999273,0.6647663545369683,0.7043530282324382,0.9153722069671709,0.27401336989465974
img_0312,1,0,images/sub-18/ses-1/image_69.png,0.0,face_person,vehicle,0.450319,0.32205996,0.04953393,0.0059059947,0.031704012,0.04388555,0.450319,0.009126366,0.054546278,0.03291895,0.75327814,0.9062337,0.7171981,0.06622761,0.7567419,0.21859443,0.979123,0.5016527,0.13004915,0.5316435,car,0.18114877,True,0.603230357170105,0.2117420136928558,0.8114623027166799,57.4105224609375,0.3766175806522369,1.6740585565567017,5.602471511534613,0.0448666666666666,-2.5519567910538803,0.0632806196808815,0.5252275005948001,0.5306035755127824,1.3333333333333333,0.26992902503160054,0.2637700975182583,0.3229649821656372,0.48538132360923425,0.7222363854940709,0.5239993822633114,0.44693066431161144,0.49255087745662945,0.8266933059202647,0.4227030138296846,0.7108355627752595,0.7172593926914101,0.7286653606320213,0.9446456439814447,0.20077349504719497,0.5544068134120554,0.4976509932344033,0.5351027937613495,0.8569554552640899,0.4423078837419131
img_0313,1,0,images/sub-20/ses-1/image_15.png,0.0,cartoon_art,face_person,0.6869318,0.6869318,0.07872869,0.005563107,0.0022414094,0.031942964,0.006000646,0.024620365,0.030932141,0.13303882,0.7917849,0.84169716,0.9310186,0.82499075,0.25112364,0.48831576,0.5068927,0.40761614,0.059969664,0.17584302,cartoon character,0.5025233,True,0.4487867057323456,0.161248967051506,0.8702691836014576,65.79106140136719,0.4506581127643585,3.01910662651062,4.740868844255358,0.044375,-2.494725640691706,0.0956860557198524,0.5369247023732084,0.4881957369127934,1.3333333333333333,0.2584433510941979,0.16457330527621727,0.24824657555592253,0.4772390677858993,0.7827801012974183,0.7317521549817483,0.4557566975612074,0.5990436381170773,0.9036137773003687,0.4505344354655175,0.954830113130272,0.40683422056978025,0.6432212320239257,0.9938276522673252,0.42372957586877213,0.762966843130013,0.5573846898135792,0.646895084222108,0.9252800805228728,0.3246979780685887
img_0314,1,0,images/sub-20/ses-1/image_18.png,0.0,cartoon_art,cartoon_art,0.49946305,0.025828151,0.054602012,0.03021276,0.07631981,0.21242265,0.044023912,0.0034993088,0.053628296,0.49946305,0.5662298,0.608281,0.64858896,0.058403816,0.43021467,0.47402814,0.92538536,0.29786748,0.09201803,0.46580747,scientist,0.10811437,False,0.5451096892356873,0.2429342567920684,0.8672232291096644,51.446327209472656,0.2454177886247635,2.06729507446289,5.815869739472403,0.0666083333333333,-2.321662000743685,0.0786779373884201,0.5132533048691544,0.5981134919595248,1.3333333333333333,0.3367325203658257,0.25533089891225114,0.2814592451967224,0.5327386795527043,0.7201000303431524,0.5411345493374797,0.4645207404211755,0.5157947974312841,0.8330376021300111,0.5068869019807449,0.7399873119252947,0.34194262274932397,0.5634614562440772,0.950521765256116,0.42720541116650323,0.7210382305913663,0.6552743032339259,0.6947910457981517,0.9115441947771823,0.3713289319811989
img_0315,1,0,images/sub-20/ses-1/image_19.png,0.0,cartoon_art,cartoon_art,0.6713432,0.027766516,0.11810806,0.0026171824,0.021859381,0.013852859,0.010412701,0.0077472483,0.12629282,0.6713432,0.51512116,0.23445694,0.27505326,0.28634304,0.805386,0.5479361,0.018716577,0.88656324,0.08208909,0.34990013,fictional movie character,0.2745592,False,0.3909189701080322,0.1686782538890838,0.7027903147252185,10.60461711883545,0.1073298156261444,1.8988019227981567,5.169764137569206,0.009125,-2.4665665732747906,0.0596910864114761,0.5311841073500453,0.512930347916204,1.3333333333333333,0.29956596107803335,0.2673650719639028,0.3057068421729066,0.5063911064417459,0.7531473359675964,0.7212759572346754,0.6593102909206637,0.7083065753318453,0.8997349647173561,0.35558309221148116,0.8550711297775767,0.6299224780614121,0.7066798106248935,0.9737192230474737,0.29869207740154624,0.8167436022554371,0.7281454783710054,0.7521716576029785,0.9428974395146479,0.20638193499750665
img_0316,1,0,images/sub-20/ses-1/image_22.png,0.0,cartoon_art,face_person,0.33437157,0.33437157,0.3061853,0.006293398,0.005419198,0.010391467,0.004495493,0.013262932,0.03864354,0.28093714,0.9192996,0.83111817,0.7940071,0.6270716,0.5982091,0.34258872,0.9021302,0.32445398,0.028020866,0.3895651,fictional movie character,0.51897013,True,0.2811966836452484,0.1511905938386917,0.982005243831104,92.2115478515625,0.7709217667579651,2.585838794708252,4.824411625419069,0.0252916666666666,-2.6296149132666193,0.0626310184597969,0.5819324462189135,0.5674738198234276,1.3333333333333333,0.2786884003910607,0.2518942022552747,0.2755764741841879,0.49159089175630527,0.7560463747397886,0.6095514607456962,0.5351210984128489,0.6083489273149263,0.8583689659767076,0.5081513377958575,0.9122572069175614,0.5807993531438157,0.6727029203273098,0.9852462268909756,0.21516205703078464,0.710020225116318,0.6598508134923523,0.6820951074579756,0.9079346771903276,0.4028554883806081
img_0317,1,0,images/sub-20/ses-1/image_24.png,0.0,cartoon_art,face_person,0.41375995,0.41375995,0.013919881,0.009299153,0.00055183866,0.19402303,0.008780063,0.0044125444,0.02115314,0.3341004,0.4013587,0.8883398,0.85100776,0.694033,0.14912458,0.47846314,0.7364421,0.1658898,0.10963556,0.9301731,cartoon character,0.6359203,True,0.6769104599952698,0.1879445016384124,0.6836956662487539,46.15189743041992,0.2369972020387649,2.715684413909912,4.602132822201399,0.09575,-2.37184105038975,0.1356682926416397,0.5173013090921491,0.5260538658046646,1.3333333333333333,0.2323869708293098,0.31452068660310073,0.31712072448531226,0.45876756014054243,0.7702899610265319,0.7993189381757109,0.5303693740575739,0.717170878005003,0.9286303811459437,0.3290109756763541,0.8652728516075546,0.40683422056978025,0.6404235263147081,0.9757755852360644,0.39250834097023024,0.8124066400980506,0.5573846898135792,0.6877311637916483,0.9414766432356786,0.2810904044469222
img_0318,1,0,images/sub-20/ses-1/image_25.png,0.0,cartoon_art,cartoon_art,0.41890332,0.19549637,0.21436337,0.004869611,0.0013743623,0.07617891,0.005595627,0.027704442,0.055513952,0.41890332,0.85321546,0.6151253,0.91382307,0.78021604,0.49790862,0.2541165,0.59366816,0.114925705,0.15315938,0.58330905,cartoon character,0.9161889,False,0.6682532429695129,0.2120865434408188,0.9447417124618304,83.46651458740234,0.3634915649890899,2.782912492752075,5.106127956237259,0.0887083333333333,-1.6702159936485494,0.2045049518346786,0.4964579931894637,0.5396862473195964,1.3333333333333333,0.24989199658488004,0.16457330527621727,0.2745917608084575,0.47117696673459275,0.7846798748116223,0.7042178367744188,0.4557566975612074,0.6580275975348525,0.8934191950191109,0.3861364880715686,0.8980909912195645,0.4817972793133367,0.7084996053653307,0.9823907412384283,0.31600749881519574,0.795610955228168,0.5606434645477758,0.6962929616260707,0.9359743479193076,0.296108673588829
img_0319,1,1,images/sub-20/ses-1/image_37.png,1.0,face_person,face_person,0.69440293,0.69440293,0.08697938,0.0047807693,0.106565915,0.017294707,0.0014642421,0.004225497,0.016548997,0.067737415,0.5075893,0.95246327,0.64983475,0.18944345,0.868213,0.10746308,0.97929513,0.66696763,0.12058234,0.24924336,fictional movie character,0.14597538,False,0.4478912055492401,0.1690317094326019,0.7978983274895085,39.446388244628906,0.3486695289611816,1.7144222259521484,5.274840847454592,0.0183333333333333,-2.5399202127624165,0.0525871999561786,0.5356327908419999,0.6132405421251756,1.3333333333333333,0.3534386924001407,0.25533089891225114,0.301024181738364,0.5445817744614907,0.6221220103264224,0.4985420288122535,0.44693066431161144,0.4920376455504972,0.8172677199128076,0.46960260285714744,0.6751101541167956,0.6019862734087094,0.6741443957270524,0.9374444694384046,0.20588398990486484,0.5653139684153136,0.5342248328716588,0.58060520007352,0.860528658045298,0.3698553396406249
img_0320,1,0,images/sub-20/ses-1/image_41.png,0.0,vehicle,landmark_place,0.7504705,0.019215414,0.012058645,0.7504705,0.02550231,0.043224044,0.015756952,0.007452178,0.11461805,0.011701847,0.64994454,0.17712705,0.8426177,0.17443718,0.115021,0.3879258,0.9888868,0.43494684,0.02618308,0.75218755,boat or ship,0.8986126,True,0.3552412390708923,0.1675618141889572,0.9719027846651864,80.970947265625,0.5830637216567993,1.9144099950790403,4.57498713470892,0.0474583333333333,-2.30250964329677,0.1269938349723816,0.5045896328898126,0.620573831382845,1.3333333333333333,0.30622440960290065,0.3073420531070067,0.32654407078228925,0.5111113162937275,0.6511852573129561,0.7005347779657235,0.5687062109888473,0.5982467905705853,0.8920555423661111,0.255548952324132,1.0368346434466535,0.7385771876343766,0.7953886343416955,1.0103573144406475,-0.05485227087656655,0.7840431527278577,0.5667992868080072,0.6236114889014664,0.9321847158792174,0.16332933023091
